Exp,Pedi,Repl,plantHt,earHt,Year,Month,Day,tempMin,tempMax,dewMin,dewMax,humidMin,humidMax,solarMin,solarMax,rainMin,rainMax,windSpdMin,windSpdMax,windDirMin,windDirMax,windGustMin,windGustMax,soilTempMin,soilTempMax,soilMoistMin,soilMoistMax
GAI1,LH145,2,140,35,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH162,1,90,35,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH162,2,100,30,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH195,1,140,50,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH195,2,100,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH198,1,175,90,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH198,2,125,50,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH74,1,130,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH74,2,120,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH82,1,90,30,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,LH82,2,100,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,Mo17,1,170,70,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,Mo17,2,125,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PB80,1,145,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PB80,2,120,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PH207,1,105,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PH207,2,95,35,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHB47,1,140,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHB47,2,120,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG35,1,130,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG35,2,105,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG39,1,150,70,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG39,2,105,55,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG47,1,100,25,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG47,2,95,25,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG83,1,135,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHG83,2,135,50,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHJ40,1,70,25,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHJ40,2,105,50,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHN82,1,135,60,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHN82,2,110,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHV63,1,100,25,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHV63,2,85,28,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHW52,1,110,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHW52,2,130,50,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHZ51,1,145,55,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,PHZ51,2,130,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,W117HT,1,120,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,W117HT,2,85,30,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,Wf9,1,135,45,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,Wf9,2,125,40,2015,4,24,25.4,29.8,4.3,8.2,22.8,27,578,1024,0,0,0.28,0.83,117,324,1.11,3.06,23.4,29.4,5,5.2
GAI1,2369,1,165,90,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,2369,2,130,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,740,1,145,65,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,740,2,125,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A619,1,85,15,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A619,2,95,22,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A632,1,145,70,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A632,2,120,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A634,1,120,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,A634,2,110,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B14,1,150,30,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B14,2,115,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B37,1,110,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B37,2,115,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B73,1,145,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,B73,2,135,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,C103,1,130,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,C103,2,130,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,CM105,1,115,55,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,CM105,2,115,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH123HT,1,175,80,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH123HT,2,145,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH145,1,150,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH145,2,140,35,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH162,1,90,35,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH162,2,100,30,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH195,1,140,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH195,2,100,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH198,1,175,90,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH198,2,125,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH74,1,130,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH74,2,120,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH82,1,90,30,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,LH82,2,100,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,Mo17,1,170,70,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,Mo17,2,125,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PB80,1,145,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PB80,2,120,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PH207,1,105,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PH207,2,95,35,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHB47,1,140,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHB47,2,120,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG35,1,130,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG35,2,105,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG39,1,150,70,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG39,2,105,55,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG47,1,100,25,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG47,2,95,25,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG83,1,135,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHG83,2,135,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHJ40,1,70,25,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHJ40,2,105,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHN82,1,135,60,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHN82,2,110,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHV63,1,100,25,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHV63,2,85,28,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHW52,1,110,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHW52,2,130,50,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHZ51,1,145,55,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,PHZ51,2,130,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,W117HT,1,120,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,W117HT,2,85,30,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,Wf9,1,135,45,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,Wf9,2,125,40,2015,4,25,17.7,29.8,13.9,21.7,55.2,93.9,0,977,0,10.4,0.28,4.44,16,282,2.5,9.72,20.8,26.9,4.9,7.5
GAI1,2369,1,165,90,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,2369,2,130,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,740,1,145,65,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,740,2,125,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A619,1,85,15,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A619,2,95,22,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A632,1,145,70,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A632,2,120,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A634,1,120,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,A634,2,110,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B14,1,150,30,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B14,2,115,40,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B37,1,110,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B37,2,115,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B73,1,145,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,B73,2,135,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,C103,1,130,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,C103,2,130,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,CM105,1,115,55,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,CM105,2,115,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH123HT,1,175,80,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH123HT,2,145,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH145,1,150,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH145,2,140,35,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH162,1,90,35,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH162,2,100,30,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH195,1,140,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH195,2,100,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH198,1,175,90,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH198,2,125,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH74,1,130,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH74,2,120,40,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH82,1,90,30,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,LH82,2,100,40,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,Mo17,1,170,70,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,Mo17,2,125,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PB80,1,145,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PB80,2,120,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PH207,1,105,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PH207,2,95,35,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHB47,1,140,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHB47,2,120,45,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG35,1,130,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG35,2,105,40,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG39,1,150,70,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG39,2,105,55,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG47,1,100,25,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG47,2,95,25,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG83,1,135,60,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
GAI1,PHG83,2,135,50,2015,4,26,18.8,30.4,16.2,20,43,93.4,1,1034,0,0,0.28,2.5,240,333,2.22,6.11,20.1,27.8,7.2,8.1
